anime_id,name,english_name,score,genres,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
1441,Ginga Tetsudou no Yoru,Night on the Galactic Railroad,7.35,"Award Winning, Drama, Fantasy, Mystery",Movie,1,,,Group TAC,Novel,1 hr 47 min,G - All Ages,2572,4418,378,10413,28464
1391,Future GPX Cyber Formula,,7.35,"Adventure, Sci-Fi",TV,37,spring 1991,,Sunrise,Original,24 min per ep,PG-13 - Teens 13 or older,2570,6737,65,2874,10087
36686,Hifuu Katsudou Kiroku: The Sealed Esoteric History,Hifuu Club Activity Record: The Sealed Esoteric History,7.35,Fantasy,OVA,,,,,Game,30 min,PG-13 - Teens 13 or older,2575,7092,56,1174,8889
1117,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,Pokémon: The Movie 2000,7.35,"Adventure, Comedy, Fantasy",Movie,1,,Shogakukan Productions,OLM,Game,1 hr 20 min,PG - Children,2590,1299,227,128403,196946
970,Yokoyama Mitsuteru Sangokushi,,7.35,"Action, Adventure",TV,47,fall 1991,"TV Tokyo, d-rights, Enoki Films, Dai Nippon Printing",Azeta Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,2608,7970,44,2366,6644
798,Yomigaeru Sora: Rescue Wings,,7.35,Drama,TV,12,winter 2006,"Bandai Visual, Lantis, Imagine",J.C.Staff,Original,23 min per ep,PG-13 - Teens 13 or older,2609,5617,51,4890,15818
2820,Time Travel Tondekeman!,Time Quest,7.35,"Action, Adventure, Comedy",TV,39,fall 1989,Fuji TV,Ashi Productions,Original,23 min per ep,PG-13 - Teens 13 or older,2605,10603,22,1282,2938
37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,Dakaichi -I'm being harassed by the sexiest man of the year-,7.35,"Boys Love, Comedy, Drama",TV,13,fall 2018,"Aniplex, Movic, Libre, animate",CloverWorks,Manga,23 min per ep,PG-13 - Teens 13 or older,2565,1514,1880,83844,167059
49827,Kidou Senshi Gundam: Cucuruz Doan no Shima,Mobile Suit Gundam: Cucuruz Doan's Island,7.35,Action,Movie,1,,Bandai Namco Filmworks,Sunrise,Other,1 hr 48 min,PG-13 - Teens 13 or older,2583,6319,23,5631,11678
489,Kamichu!,Kamichu!,7.35,"Award Winning, Slice of Life, Supernatural",TV,12,summer 2005,"Aniplex, Half H.P Studio",Brain's Base,Original,26 min per ep,G - All Ages,2581,2860,283,19421,66080
2116,Captain Tsubasa,,7.35,Sports,TV,128,fall 1983,TV Tokyo,Tsuchida Productions,Manga,24 min per ep,G - All Ages,2564,2369,613,53954,89859
12015,Tiger & Bunny Movie 1: The Beginning,Tiger & Bunny Movie 1,7.35,"Action, Comedy, Mystery",Movie,1,,Tohokushinsha Film Corporation,Sunrise,Original,1 hr 32 min,PG-13 - Teens 13 or older,2604,4545,21,11773,26893
50055,Ano Yume wo Nazotte,Tracing that Dream,7.35,Romance,Music,1,,,,Novel,3 min,G - All Ages,,12667,7,952,1556
1878,Kaze no Shoujo Emily,,7.35,Drama,TV,26,spring 2007,NHK,TMS Entertainment,Novel,25 min per ep,G - All Ages,2582,7250,28,2919,8431
344,Futatsu no Spica,Twin Spica,7.35,"Drama, Sci-Fi, Supernatural",TV,20,fall 2003,NHK,Group TAC,Manga,25 min per ep,PG-13 - Teens 13 or older,2570,6384,71,4292,11393
168,s.CRY.ed,s-CRY-ed,7.35,"Action, Adventure, Drama, Sci-Fi",TV,26,summer 2001,Yomiko Advertising,Sunrise,Original,24 min per ep,PG-13 - Teens 13 or older,2594,2448,677,39522,85470
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,City Hunter: Death of the Vicious Criminal Ryo Saeba,7.35,,TV Special,1,,,Sunrise,Manga,1 hr 31 min,PG-13 - Teens 13 or older,2565,7922,8,2696,6749
50629,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,,7.35,"Action, Adventure, Mystery",ONA,16,,"bilibili, Youku",CG Year,Novel,18 min per ep,PG-13 - Teens 13 or older,2596,14092,8,356,1044
50685,Kaginado Season 2,KAGI-NADO,7.35,Comedy,TV,12,spring 2022,,LIDENFILMS Kyoto Studio,Original,4 min per ep,PG-13 - Teens 13 or older,2580,5852,58,5886,14244
50185,Ryman's Club,Salaryman's Club,7.35,Sports,TV,12,winter 2022,"TV Asahi, Glovision",LIDENFILMS,Original,23 min per ep,PG-13 - Teens 13 or older,2593,2506,538,30297,82183
1316,Idaten Jump,Idaten Jump,7.35,"Fantasy, Sports",TV,52,fall 2005,"Production I.G, TV Tokyo, Aniplex, MediaNet",Trans Arts,Manga,24 min per ep,PG - Children,2578,5007,219,12647,21315
50404,Xian Wang de Richang Shenghuo 3,The Daily Life of the Immortal King 3,7.35,"Adventure, Comedy, Fantasy",ONA,12,,bilibili,Pb Animation Co. Ltd.,Web novel,18 min per ep,PG-13 - Teens 13 or older,2606,2127,285,33564,106098
1190,Tennis no Oujisama: Sonzoku Yama no Hi,Prince of Tennis: A Day of the Survival Mountain,7.35,Sports,OVA,1,,"Nihon Ad Systems, Shueisha",Production I.G,Manga,30 min,PG-13 - Teens 13 or older,2602,5566,22,8526,16220
41587,Boku no Hero Academia 5th Season,My Hero Academia Season 5,7.35,Action,TV,25,spring 2021,"Dentsu, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Bones,Manga,23 min per ep,PG-13 - Teens 13 or older,2561,115,10226,648080,1259720
48590,Mini Dragon,Miss Kobayashi's Dragon Maid S Short Animation Series,7.35,"Slice of Life, Supernatural",ONA,13,,,Kyoto Animation,Manga,1 min per ep,PG-13 - Teens 13 or older,2587,2917,68,37592,63550
58080,Kenka Dokugaku,Viral Hit,7.34,Action,TV,12,spring 2024,"Dentsu, Fuji TV, GAGA, Slow Curve, Fujipacific Music, BS Fuji, Crunchyroll, Line Digital Frontier",Okuruto Noboru,Web manga,22 min per ep,PG-13 - Teens 13 or older,2639,2536,316,35011,80783
56142,Bishoujo Muzai ❤ Pirates,,7.34,,Music,1,,Hololive Production,,Original,3 min,PG-13 - Teens 13 or older,,12431,6,971,1678
54883,Mononogatari 2nd Season,Malevolent Spirits: Mononogatari 2nd Season,7.34,"Action, Supernatural",TV,12,summer 2023,"Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment, BS11, Quaras, GREE Entertainment, Bandai Namco Music Live, Happinet Phantom Studios",Bandai Namco Pictures,Manga,23 min per ep,PG-13 - Teens 13 or older,2642,3771,109,16268,39726
53833,Watashi no Oshi wa Akuyaku Reijou.,I'm in Love with the Villainess,7.34,"Comedy, Fantasy, Girls Love",TV,12,fall 2023,"Asmik Ace, King Records, Ichijinsha",Platinum Vision,Light novel,24 min per ep,PG-13 - Teens 13 or older,2623,1869,1174,58790,127345
53525,Hi-DRIVERS!,,7.34,,Music,1,,,Sunrise,Original,3 min,PG-13 - Teens 13 or older,,7647,81,1609,7320
52657,Ousama Ranking: Yuuki no Takarabako,Ranking of Kings: The Treasure Chest of Courage,7.34,"Adventure, Fantasy",TV,10,spring 2023,"Aniplex, Dentsu, Fuji TV, Kadokawa, Bandai Spirits",Wit Studio,Web manga,22 min per ep,PG-13 - Teens 13 or older,2648,1651,621,41834,149239
52481,Gimai Seikatsu,Days with My Stepsister,7.34,Romance,TV,12,summer 2024,"Movic, AT-X, Nippon Columbia, Kansai Telecasting, Kadokawa, Pia, 100studio, One Cushion",Studio Deen,Light novel,23 min per ep,PG-13 - Teens 13 or older,2632,1417,1391,70796,177281
37596,Poputepipikku TV Special,Pop Team Epic TV Special,7.34,"Avant Garde, Comedy",TV Special,2,,AC-Bu,Kamikaze Douga,4-koma manga,11 min per ep,PG-13 - Teens 13 or older,2650,4617,15,9810,25799
7041,Seto no Hanayome OVA Specials,Seto no Hanayome OVA Extras,7.34,Comedy,Special,2,,,Gonzo,Manga,40 sec per ep,PG-13 - Teens 13 or older,2613,6006,2,5144,13344
31918,Owaranai Seraph: Nagoya-hen,Seraph of the Endless: Battle in Nagoya,7.34,"Comedy, Fantasy",Special,4,,,Wit Studio,Manga,4 min per ep,PG-13 - Teens 13 or older,2650,3043,84,22730,58781
38866,Seikatsu Shuukan The Animation,,7.34,Hentai,OVA,2,,Pink Pineapple,Seven,Manga,27 min per ep,Rx - Hentai,,5024,199,10274,21095
23319,"Suisei no Gargantia: Meguru Kouro, Haruka",Gargantia on the Verdurous Planet: Far Beyond the Voyage,7.34,"Action, Adventure, Sci-Fi",OVA,2,,Bandai Visual,Production I.G,Original,53 min per ep,PG-13 - Teens 13 or older,2616,3572,27,19902,43930
33506,Ao no Exorcist: Kyoto Fujouou-hen,Blue Exorcist: Kyoto Saga,7.34,"Action, Supernatural",TV,12,winter 2017,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Shueisha",A-1 Pictures,Manga,24 min per ep,PG-13 - Teens 13 or older,2628,259,1643,428004,794265
38528,Quanzhi Fashi III,Full-Time Magister 3rd Season,7.34,"Action, Fantasy",ONA,12,,"Tencent Penguin Pictures, China Literature Limited",Foch Film,Novel,18 min per ep,PG-13 - Teens 13 or older,2652,3010,107,28701,59863
23421,Re:␣Hamatora,Re: Hamatora: Season 2,7.34,"Action, Mystery",TV,12,summer 2014,"TV Tokyo, Sotsu, AT-X, DAX Production, NAZ, DIVE II Entertainment, Avex Pictures, Q-Tec, Shueisha, Toy's Factory",Lerche,Mixed media,24 min per ep,R - 17+ (violence & profanity),2653,1456,419,80248,173299
40060,BNA,BNA: Brand New Animal,7.34,"Action, Fantasy",TV,12,spring 2020,"Movic, Fuji TV, Ultra Super Pictures, BS Fuji, TOHO animation, Hakuhodo DY Media Partners, Bandai Spirits, Toho Music",Trigger,Original,22 min per ep,PG-13 - Teens 13 or older,2629,653,2728,211798,384475
33106,Love Live! μ's Final Love Live! Opening Animation,,7.34,,Special,1,,,Sunrise,Other,5 min,G - All Ages,2640,7352,22,2650,8124
4654,Toaru Majutsu no Index,A Certain Magical Index,7.34,"Action, Fantasy, Sci-Fi",TV,24,fall 2008,"Square Enix, AT-X, ASCII Media Works, Kadokawa Contents Gate, Geneon Entertainment",J.C.Staff,Light novel,23 min per ep,R - 17+ (violence & profanity),2620,236,5645,396580,841295
40513,Nami yo Kiitekure,"Wave, Listen to Me!",7.34,"Comedy, Drama",TV,12,spring 2020,"Mainichi Broadcasting System, Kodansha, DMM pictures, DMM Music",Sunrise,Manga,24 min per ep,R - 17+ (violence & profanity),2642,2396,197,31934,88101
36043,Net-juu no Susume Special,Recovery of an MMO Junkie Special,7.34,"Comedy, Romance",Special,1,,"comico, Crunchyroll SC Anime Fund",Signal.MD,Web manga,24 min,PG-13 - Teens 13 or older,2643,2029,86,69727,114342
40828,Onnanoko ni Naritai,I wanna be a girl,7.34,,Music,1,,A-Sketch,,Original,3 min,G - All Ages,,12670,14,861,1556
10464,Seitokai no Ichizon Lv.2,Student Council's Discretion Level 2,7.34,Comedy,ONA,10,,"Kadokawa Shoten, AMG MUSIC",AIC,Light novel,24 min per ep,PG-13 - Teens 13 or older,2612,2691,88,36379,73432
30714,Owaranai Seraph,Seraph of the Endless,7.34,"Comedy, Supernatural",Special,9,,,Wit Studio,Manga,2 min per ep,PG-13 - Teens 13 or older,2649,2272,340,41772,96791
3268,Mai-Otome 0: S.ifr,My-Otome 0: S.ifr,7.34,Sci-Fi,OVA,3,,,Sunrise,Original,27 min per ep,R+ - Mild Nudity,2641,5718,26,7621,15147
30344,The iDOLM@STER Cinderella Girls 2nd Season,THE IDOLM@STER CINDERELLA GIRLS 2nd SEASON,7.34,"Comedy, Drama",TV,12,summer 2015,"Aniplex, Half H.P Studio, Nippon Columbia, Bandai Namco Games, Anime Consortium Japan",A-1 Pictures,Game,24 min per ep,PG-13 - Teens 13 or older,2619,3853,143,18465,37923
32648,Handa-kun,Handa-kun,7.34,Comedy,TV,12,summer 2016,"Square Enix, Lantis, TBS, DAX Production, Memory-Tech, TC Entertainment, Docomo Anime Store, NichiNare",Diomedéa,Manga,24 min per ep,PG-13 - Teens 13 or older,2633,814,932,140453,315523
9124,Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,Big Windup! 2 Episode 12.5,7.34,Sports,Special,1,,,A-1 Pictures,Manga,24 min,G - All Ages,2647,7130,3,4121,8779
27787,Nisekoi:,Nisekoi: False Love Season 2,7.34,"Comedy, Romance",TV,12,spring 2015,"Aniplex, Shueisha",Shaft,Manga,24 min per ep,PG-13 - Teens 13 or older,2644,296,1848,439122,718663
6399,Higashi no Eden: Falling Down,,7.34,,Music,1,,,Production I.G,Other,4 min,G - All Ages,,5843,16,7895,14304
44061,Xin Shen Bang: Nezha Chongsheng,New Gods: Nezha Reborn,7.34,"Action, Fantasy, Sci-Fi",Movie,1,,"bilibili, Netflix, Alibaba Pictures",Light Chaser Animation Studios,Original,1 hr 57 min,PG-13 - Teens 13 or older,2624,8618,15,3005,5499
45196,Wan Jie Fa Shen,God of Ten Thousand Realms,7.34,"Adventure, Fantasy, Romance",ONA,54,,,Ruo Hong Culture,Original,9 min per ep,PG-13 - Teens 13 or older,2623,10187,42,1224,3323
4970,Afro Samurai: Resurrection,Afro Samurai: Resurrection,7.34,"Action, Adventure",Movie,1,,,Gonzo,Original,1 hr 40 min,R+ - Mild Nudity,2626,2080,202,63566,110388
1454,Kemonozume,,7.34,"Action, Avant Garde, Horror, Romance, Supernatural",TV,13,summer 2006,"WOWOW, Imagine",Madhouse,Original,23 min per ep,R+ - Mild Nudity,2638,2578,503,20802,78642
3965,Nodame Cantabile: Nodame to Chiaki no Umi Monogatari,,7.34,"Comedy, Romance",Special,1,,,J.C.Staff,Manga,14 min,G - All Ages,2646,4341,13,16343,29465
7858,Sora no Otoshimono: Project Pink,Heaven's Lost Property OVA,7.34,"Comedy, Sci-Fi, Supernatural, Ecchi",OVA,1,,NTT Docomo,AIC ASTA,Manga,23 min,PG-13 - Teens 13 or older,2614,2063,155,60967,111587
1010,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,Ranma ½: Team Ranma vs. The Legendary Phoenix,7.34,"Action, Adventure, Comedy, Supernatural",Movie,1,,Fuji TV,Studio Deen,Manga,31 min,PG-13 - Teens 13 or older,2653,5341,7,8791,18056
3352,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,Gurren Lagann: There are Some Things I Just Have to See!!,7.34,"Action, Adventure, Comedy, Sci-Fi",Special,1,,,Gainax,Original,24 min,PG-13 - Teens 13 or older,2618,3507,34,20162,45346
2555,Shoukoushi Cedie,Little Lord Fauntleroy,7.34,"Drama, Slice of Life",TV,43,winter 1988,Fuji TV,Nippon Animation,Novel,24 min per ep,G - All Ages,2614,8771,16,1902,5240
49599,Ani ni Tsukeru Kusuri wa Nai! 5,,7.34,Comedy,ONA,12,,"Imagineer, Tencent Penguin Pictures","Planet Cartoon, Fever Creations",Web manga,3 min per ep,PG-13 - Teens 13 or older,2626,5547,28,5982,16349
18893,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,7.34,"Action, Sci-Fi",TV,12,fall 2013,"Sotsu, KlockWorx, flying DOG, Ultra Super Pictures, Showgate, Shounen Gahousha",SANZIGEN,Manga,24 min per ep,PG-13 - Teens 13 or older,2629,1615,958,70777,153759
2330,Jibaku-kun,Bucky: The Incredible Kid,7.34,"Adventure, Comedy, Fantasy",TV,26,fall 1999,TV Tokyo,Trans Arts,Manga,22 min per ep,PG-13 - Teens 13 or older,2635,5842,69,6772,14305
2204,Karakuri Zoushi Ayatsuri Sakon,,7.34,"Mystery, Suspense",TV,26,fall 1999,WOWOW,TMS Entertainment,Manga,25 min per ep,R - 17+ (violence & profanity),2637,6071,63,3724,12916
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,Captain Harlock: Arcadia of my Youth - Endless Orbit SSX,7.34,"Action, Adventure, Drama, Sci-Fi",TV,22,fall 1982,TBS,Toei Animation,Manga,25 min per ep,PG-13 - Teens 13 or older,2621,7308,38,2921,8249
6149,Chibi Maruko-chan (1995),Little Miss Maruko,7.34,Comedy,TV,,winter 1995,"Ajia-do, Fuji TV, Sakura Production",Nippon Animation,Manga,23 min,G - All Ages,2630,7918,62,2174,6750
1919,Urusei Yatsura OVA,,7.34,"Adventure, Comedy, Sci-Fi",OVA,11,,Omnibus Promotion,"Madhouse, Studio Deen, Magic Bus",Manga,32 min per ep,PG-13 - Teens 13 or older,2620,6986,10,3201,9222
10765,Hikaru no Go: Sabaki no Ikkyoku! Inishie no Hana yo Sake!!,,7.34,"Comedy, Supernatural",OVA,1,,,Pierrot,Manga,28 min,G - All Ages,2635,7739,2,3088,7117
20709,Sabage-bu!,Sabagebu! -Survival Game Club!-,7.34,"Action, Comedy",TV,12,summer 2014,"Bandai Visual, Lantis, Kodansha, Banpresto, Q-Tec, NichiNare",Pierrot Plus,Manga,23 min per ep,PG-13 - Teens 13 or older,2656,1565,575,58287,160607
238,Rekka no Honoo,Flame of Recca,7.34,"Action, Adventure",TV,42,summer 1997,Fuji TV,Pierrot,Manga,23 min per ep,PG-13 - Teens 13 or older,2655,2767,271,29033,69859
5141,Taishou Yakyuu Musume.,Taisho Baseball Girls,7.34,"Comedy, Sports",TV,12,summer 2009,"Lantis, TBS, Movic",J.C.Staff,Light novel,24 min per ep,PG-13 - Teens 13 or older,2617,4914,45,7826,22189
23311,Garo: Honoo no Kokuin,GARO: THE ANIMATION,7.34,"Action, Fantasy",TV,24,fall 2014,Tohokushinsha Film Corporation,MAPPA,Original,24 min per ep,R - 17+ (violence & profanity),2631,1660,446,52289,148033
59055,"Hana wa Saku, Shura no Gotoku",Flower and Asura,7.33,Drama,TV,12,winter 2025,"Magic Capsule, Nippon Television Network, King Records, BS NTV, Yostar",Studio Bind,Manga,23 min per ep,PG-13 - Teens 13 or older,2700,4328,68,3486,29606
56228,Rekishi ni Nokoru Akujo ni Naru zo,I'll Become a Villainess Who Goes Down in History,7.33,"Comedy, Fantasy, Romance",TV,13,fall 2024,"Lantis, Half H.P Studio, Kadokawa, Bandai Namco Music Live",Maho Film,Light novel,23 min per ep,PG-13 - Teens 13 or older,2678,2220,487,46112,99647
13429,Sakasama no Patema: Beginning of the Day,Patema Inverted: Beginning of the Day,7.33,Sci-Fi,Special,4,,"Directions, Asmik Ace, Good Smile Company, Kadokawa","Studio Rikka, Purple Cow Studio Japan",Original,6 min per ep,PG-13 - Teens 13 or older,2679,4314,22,12188,29830
19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,Ghost in the Shell: Arise - Border 3: Ghost Tears,7.33,Sci-Fi,Movie,1,,"Bandai Visual, Dentsu, Kodansha, flying DOG, TOHO animation",Production I.G,Manga,58 min,R - 17+ (violence & profanity),2661,3412,34,21607,47368
3918,Resort Boin,,7.33,Hentai,OVA,3,,"Milky Animation Label, MS Pictures",Studio Eromatick,Visual novel,29 min per ep,Rx - Hentai,,4416,325,13496,28467
33241,Honobono Log,,7.33,"Romance, Slice of Life",TV,10,spring 2016,NHK,Fanworks,Picture book,2 min per ep,G - All Ages,2701,2478,347,36025,83891
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Code Geass: Akito the Exiled - The Wyvern Arrives,7.33,"Action, Sci-Fi",Movie,1,,"Bandai Visual, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners",Sunrise,Original,51 min,R - 17+ (violence & profanity),2693,1357,583,94599,188676
30649,Shin Atashin'chi,,7.33,"Comedy, Slice of Life",TV,26,fall 2015,,Shin-Ei Animation,Manga,23 min per ep,G - All Ages,2683,9434,20,1756,4225
28285,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,Trinity Seven OVA,7.33,"Action, Comedy, Fantasy, Romance, Ecchi",OVA,1,,Avex Pictures,Seven Arcs Pictures,Manga,26 min,PG-13 - Teens 13 or older,2688,1691,139,76301,144796
37618,Meng Qi Shi Shen,Cinderella Chef,7.33,"Comedy, Drama, Gourmet, Romance",ONA,12,,"bilibili, China Literature Limited, Yuewen Animation & Comics",Wawayu Animation,Web novel,20 min per ep,PG-13 - Teens 13 or older,2669,4381,167,10020,28917
34102,Sakurada Reset,Sagrada Reset,7.33,"Drama, Mystery",TV,24,spring 2017,"flying DOG, Asmik Ace, Showgate, Teichiku Entertainment, Hakuhodo DY Music & Pictures, Kansai Telecasting, BS11, Sony PCL, Radio Osaka, A-Sketch, Parco, e-notion, Kadokawa",David Production,Light novel,25 min per ep,PG-13 - Teens 13 or older,2681,1648,607,43894,149566
37986,Trinity Seven Movie 2: Heavens Library to Crimson Lord,Trinity Seven: Heavens Library & Crimson Lord,7.33,"Action, Comedy, Fantasy, Romance, Ecchi",Movie,1,,Sotsu,Seven Arcs Pictures,Manga,1 hr,PG-13 - Teens 13 or older,2686,1979,184,54691,117873
92,Kidou Shinseiki Gundam X,After War Gundam X,7.33,"Action, Adventure, Drama, Sci-Fi",TV,39,spring 1996,"TV Asahi, Sotsu",Sunrise,Original,24 min per ep,PG-13 - Teens 13 or older,2660,3833,229,16960,38400
6896,Pandora Hearts Omake,,7.33,Comedy,Special,9,,"Square Enix, flying DOG",Xebec,Manga,4 min per ep,PG-13 - Teens 13 or older,2675,3433,106,21696,46889
38972,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,JoJo's Bizarre Adventure: Golden Wind Recaps,7.33,"Action, Adventure",TV Special,3,,"Warner Bros. Japan, Shueisha",David Production,Manga,23 min per ep,R - 17+ (violence & profanity),2656,3151,616,25804,54819
6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,Naruto Shippuden the Movie 3: The Will of Fire,7.33,"Action, Adventure, Fantasy",Movie,1,,TOHO,Pierrot,Manga,1 hr 35 min,PG-13 - Teens 13 or older,2670,1202,125,121218,215637
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Fairy Tail the Movie: The Phoenix Priestess - The First Morning,7.33,Fantasy,Special,1,,Dentsu,"Satelight, A-1 Pictures",Manga,12 min,PG-13 - Teens 13 or older,2695,2329,204,46762,92413
5252,One Piece: Romance Dawn Story,One Piece: Romance Dawn Story,7.33,"Action, Adventure, Fantasy",OVA,1,,,Toei Animation,Manga,33 min,PG-13 - Teens 13 or older,2672,3125,27,28357,55701
40004,Bokutachi wa Benkyou ga Dekinai!,We Never Learn: BOKUBEN Season 2,7.33,"Comedy, Romance",TV,13,fall 2019,"Aniplex, Movic, Magic Capsule, Shueisha, BS11, ADK","Silver, Arvo Animation",Manga,23 min per ep,PG-13 - Teens 13 or older,2691,828,732,176513,312754
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy,7.33,"Action, Fantasy",TV,13,summer 2020,"Aniplex, Movic, AT-X, Studio Mausu, Tokyo MX, Q-Tec, Docomo Anime Store, Medicos Entertainment, BS11, Contents Seed, Kadokawa, ADK Marketing Solutions",SILVER LINK.,Light novel,23 min per ep,R - 17+ (violence & profanity),2666,229,5801,498663,852900
4114,Onegai My Melody: Kurukuru Shuffle!,,7.33,"Comedy, Fantasy",TV,52,spring 2006,Sanrio,Studio Comet,Unknown,22 min per ep,PG - Children,2673,7991,37,2010,6583
42364,Re:Zero kara Hajimeru Break Time 2nd Season,Re:ZERO ~Starting Break Time From Zero~ Season 2,7.33,Comedy,Special,25,,,Studio PuYUKAI,Light novel,3 min per ep,PG-13 - Teens 13 or older,2677,3943,214,14508,35997
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,,7.33,"Adventure, Ecchi",Movie,1,,TV Asahi,Shin-Ei Animation,Manga,1 hr 37 min,G - All Ages,2694,6906,11,5838,9481
2489,Onegai My Melody,Onegai My Melody,7.33,"Comedy, Fantasy",TV,52,spring 2005,"TV Osaka, Yomiko Advertising, Sanrio",Studio Comet,Unknown,24 min per ep,PG - Children,2672,5270,229,5455,18721
6572,Shakugan no Shana S,Shakugan no Shana S: OVA Series,7.33,"Action, Drama, Fantasy, Romance",OVA,4,,"Geneon Universal Entertainment, ASCII Media Works, Showgate",J.C.Staff,Light novel,28 min per ep,PG-13 - Teens 13 or older,2683,2435,101,42191,86322
23703,Gatchaman Crowds: Embrace,,7.33,"Adventure, Sci-Fi",Special,1,,VAP,Tatsunoko Production,Original,23 min,PG-13 - Teens 13 or older,2696,5392,9,8245,17604
